ruta_imagen1,ruta_imagen2,ruta_imagen3,theta_i,tstamp
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_85.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_85.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_85.png,"[0.0, -0.8377580409572782, -1.308996938995747, -3.093488807792475, -2.1935586216224454, 2.839344558038358]",20:07:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_86.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_86.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_86.png,"[0.0, -0.8377580409572782, 2.0, 0.3899432747876186, -2.539339065568811, 2.287768400607351]",20:07:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_87.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_87.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_87.png,"[0.0, -0.8377580409572782, 2.0943951023931953, -0.7155724014921754, -2.2979316090009254, 2.7751212630222963]",20:07:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_88.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_88.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_88.png,"[0.0, -0.8377580409572782, 1.832595714594046, -1.9741684825365502, -2.3494947379422744, 0.2730998956165581]",20:07:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_89.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_89.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_89.png,"[0.0, -0.8377580409572782, 1.5707963267948966, -0.2052790909703921, -2.085557747220066, 0.10452466874516668]",20:07:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_90.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_90.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_90.png,"[0.0, -0.8377580409572782, 1.308996938995747, -0.5613327118742775, -1.838526468909657, 2.635410571098749]",20:08:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_91.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_91.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_91.png,"[0.7853981633974483, -2.5132741228718345, -2.0, -0.3153325141173231, -1.84974394478793, 2.368240495445162]",20:08:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_92.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_92.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_92.png,"[0.7853981633974483, -2.5132741228718345, -2.0943951023931953, -1.7431773616891466, -1.9370451682349965, 2.67636272944047]",20:08:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_93.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_93.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_93.png,"[0.7853981633974483, -2.5132741228718345, -1.832595714594046, -1.8830231962861637, -2.4415081585921175, 0.8057380258703388]",20:08:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_94.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_94.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_94.png,"[0.7853981633974483, -2.5132741228718345, -1.5707963267948966, -1.1210006274976774, -2.5520386670887825, 0.2943134684237196]",20:08:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_95.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_95.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_95.png,"[0.7853981633974483, -2.5132741228718345, -1.308996938995747, -2.964356446074073, -1.9238059579355054, 2.790413668805011]",20:08:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_96.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_96.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_96.png,"[0.7853981633974483, -2.5132741228718345, 2.0, -0.17981142729466892, -1.912885104116787, 0.8650406107525554]",20:08:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_97.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_97.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_97.png,"[0.7853981633974483, -2.5132741228718345, 2.0943951023931953, -1.3575822246688491, -1.7591215525616468, 2.58279302609735]",20:08:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_98.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_98.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_98.png,"[0.7853981633974483, -2.5132741228718345, 1.832595714594046, -2.7633965387838995, -2.598647421755149, 1.2925720907574658]",20:08:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_99.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_99.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_99.png,"[0.7853981633974483, -2.5132741228718345, 1.5707963267948966, -2.9378789929861333, -1.7947880396747455, 1.3750897045654347]",20:08:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_100.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_100.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_100.png,"[0.7853981633974483, -2.5132741228718345, 1.308996938995747, -2.2125284133215954, -2.4465273254199307, 2.1289845261614193]",20:08:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_101.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_101.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_101.png,"[0.7853981633974483, -2.303834612632515, -2.0, 0.3531948323058143, -2.0573930550335566, 0.5824280770414693]",20:08:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_102.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_102.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_102.png,"[0.7853981633974483, -2.303834612632515, -2.0943951023931953, 0.7454068029991814, -2.00522656653097, 2.8934297667785827]",20:08:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_103.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_103.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_103.png,"[0.7853981633974483, -2.303834612632515, -1.832595714594046, 0.6181468560686487, -2.1810572361825162, 2.3909920770327813]",20:08:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_104.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_104.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_104.png,"[0.7853981633974483, -2.303834612632515, -1.5707963267948966, -0.265472536531135, -2.521875226214096, 0.16431234257238903]",20:08:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_105.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_105.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_105.png,"[0.7853981633974483, -2.303834612632515, -1.308996938995747, 0.5215810788875888, -2.0402848302981225, 1.097265950455528]",20:08:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_106.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_106.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_106.png,"[0.7853981633974483, -2.303834612632515, 2.0, -2.4670511831947737, -1.999998934801521, 1.1350237738108968]",20:08:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_107.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_107.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_107.png,"[0.7853981633974483, -2.303834612632515, 2.0943951023931953, -0.5215126720522796, -1.8700286143541374, 1.7392911139742466]",20:08:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_108.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_108.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_108.png,"[0.7853981633974483, -2.303834612632515, 1.832595714594046, -1.875255915170818, -2.4373152407956042, 0.6933573616032739]",20:08:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_109.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_109.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_109.png,"[0.7853981633974483, -2.303834612632515, 1.5707963267948966, -2.8602883987977408, -1.9846374061169918, 2.2456895482863137]",20:08:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_110.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_110.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_110.png,"[0.7853981633974483, -2.303834612632515, 1.308996938995747, -1.3233225210152306, -2.09140807554767, 1.722920729922243]",20:08:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_111.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_111.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_111.png,"[0.7853981633974483, -2.0943951023931957, -2.0, -2.9781625148181257, -2.2650945931839255, 0.20381727403562983]",20:08:42
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_112.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_112.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_112.png,"[0.7853981633974483, -2.0943951023931957, -2.0943951023931953, -2.8166497004040667, -2.12126662606168, 1.7338390487222635]",20:08:44
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_113.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_113.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_113.png,"[0.7853981633974483, -2.0943951023931957, -1.832595714594046, -0.05505898728031333, -2.2991283072453808, 0.6610700482796524]",20:08:46
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_114.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_114.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_114.png,"[0.7853981633974483, -2.0943951023931957, -1.5707963267948966, -0.366510626626221, -2.2845883805049922, 1.9183896943190646]",20:08:48
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_115.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_115.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_115.png,"[0.7853981633974483, -2.0943951023931957, -1.308996938995747, -1.8914875117080954, -2.5087855405464414, 0.7671398256514214]",20:08:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_116.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_116.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_116.png,"[0.7853981633974483, -2.0943951023931957, 2.0, 0.6339680218683772, -2.210658580061139, 0.22481808272952936]",20:08:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_117.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_117.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_117.png,"[0.7853981633974483, -2.0943951023931957, 2.0943951023931953, -3.1656508304792177, -1.7742075115636518, 0.41468080480195235]",20:08:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_118.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_118.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_118.png,"[0.7853981633974483, -2.0943951023931957, 1.832595714594046, -3.3963279530486323, -2.372397553231463, 0.9838472031454657]",20:08:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_119.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_119.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_119.png,"[0.7853981633974483, -2.0943951023931957, 1.5707963267948966, -0.18985471731217674, -2.0091609326393174, 1.3103437927330637]",20:08:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_120.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_120.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_120.png,"[0.7853981633974483, -2.0943951023931957, 1.308996938995747, -2.70934687786801, -2.0756263864680875, 0.8334054426260498]",20:09:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_121.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_121.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_121.png,"[0.7853981633974483, -1.884955592153876, -2.0, -2.0250048289390707, -2.4910888297680738, 1.5153045404819239]",20:09:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_122.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_122.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_122.png,"[0.7853981633974483, -1.884955592153876, -2.0943951023931953, -0.0014156593772818304, -2.4881863598607326, 1.8481374885629809]",20:09:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_123.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_123.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_123.png,"[0.7853981633974483, -1.884955592153876, -1.832595714594046, -1.551255863947954, -2.5079251275976526, 1.6733066254921423]",20:09:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_124.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_124.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_124.png,"[0.7853981633974483, -1.884955592153876, -1.5707963267948966, -0.8848365178102022, -2.0732641292555294, 1.4252550858677084]",20:09:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_125.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_125.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_125.png,"[0.7853981633974483, -1.884955592153876, -1.308996938995747, -2.835874596560849, -2.5750540945966445, 0.3304445895181624]",20:09:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_126.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_126.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_126.png,"[0.7853981633974483, -1.884955592153876, 2.0, -0.800100380333904, -2.4729062864014946, 0.1951640129269421]",20:09:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_127.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_127.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_127.png,"[0.7853981633974483, -1.884955592153876, 2.0943951023931953, -1.886562446419926, -1.934918500278587, 0.013263623638473885]",20:09:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_128.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_128.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_128.png,"[0.7853981633974483, -1.884955592153876, 1.832595714594046, -0.7475323885893901, -1.7873267907960546, 1.318131928675671]",20:09:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_129.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_129.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_129.png,"[0.7853981633974483, -1.884955592153876, 1.5707963267948966, -2.9541432903749754, -2.025602107093937, 0.8262990841357326]",20:09:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_130.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_130.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_130.png,"[0.7853981633974483, -1.884955592153876, 1.308996938995747, -0.7071954126543911, -2.491161672268694, 1.04613227004675]",20:09:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_131.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_131.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_131.png,"[0.7853981633974483, -1.6755160819145565, -2.0, -0.8570881959758685, -2.526224604686917, 1.3129091316456232]",20:09:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_132.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_132.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_132.png,"[0.7853981633974483, -1.6755160819145565, -2.0943951023931953, -0.3351615248924058, -2.2206728520090877, 1.3593994681439843]",20:09:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_133.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_133.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_133.png,"[0.7853981633974483, -1.6755160819145565, -1.832595714594046, -0.3717905288562444, -2.2534805587606614, 2.750530496154752]",20:09:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_134.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_134.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_134.png,"[0.7853981633974483, -1.6755160819145565, -1.5707963267948966, -0.7967103578438639, -2.0992165181885363, 0.5111455403871117]",20:09:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_135.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_135.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_135.png,"[0.7853981633974483, -1.6755160819145565, -1.308996938995747, -1.347534278686346, -1.7834600607536588, 2.563483559140323]",20:09:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_136.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_136.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_136.png,"[0.7853981633974483, -1.6755160819145565, 2.0, -0.1472487112480878, -2.246100144860612, 0.9126637450957308]",20:09:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_137.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_137.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_137.png,"[0.7853981633974483, -1.6755160819145565, 2.0943951023931953, -1.051710686452156, -2.568449294339521, 2.0647433866407865]",20:09:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_138.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_138.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_138.png,"[0.7853981633974483, -1.6755160819145565, 1.832595714594046, 0.1367465362071485, -2.6106773896036835, 3.0757906686370666]",20:09:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_139.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_139.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_139.png,"[0.7853981633974483, -1.6755160819145565, 1.5707963267948966, -1.3739036511143254, -2.168242160696988, 2.436010234533457]",20:09:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_140.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_140.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_140.png,"[0.7853981633974483, -1.6755160819145565, 1.308996938995747, -0.7515517774557474, -2.142839258663833, 1.7442024332299462]",20:09:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_141.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_141.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_141.png,"[0.7853981633974483, -1.4660765716752369, -2.0, -1.2439261674699265, -2.1872332856616077, 0.9830590933564668]",20:09:42
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_142.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_142.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_142.png,"[0.7853981633974483, -1.4660765716752369, -2.0943951023931953, -2.1624603186351603, -2.4013988424263673, 1.7457439008918547]",20:09:44
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_143.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_143.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_143.png,"[0.7853981633974483, -1.4660765716752369, -1.832595714594046, 0.24458959030928007, -2.385827129001279, 2.1636746979211887]",20:09:46
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_144.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_144.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_144.png,"[0.7853981633974483, -1.4660765716752369, -1.5707963267948966, -1.482313337426111, -2.4720956027678884, 2.947079612593141]",20:09:48
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_145.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_145.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_145.png,"[0.7853981633974483, -1.4660765716752369, -1.308996938995747, -2.6725906838893136, -2.347286980528282, 3.062334735081413]",20:09:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_146.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_146.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_146.png,"[0.7853981633974483, -1.4660765716752369, 2.0, -0.3206020188459302, -2.5548215673710626, 1.3129707551287946]",20:09:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_147.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_147.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_147.png,"[0.7853981633974483, -1.4660765716752369, 2.0943951023931953, -0.06449883557335978, -1.9918575143622075, 0.5547499204861666]",20:09:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_148.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_148.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_148.png,"[0.7853981633974483, -1.4660765716752369, 1.832595714594046, -0.4986666828832371, -1.898416662531828, 1.6530242814795681]",20:09:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_149.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_149.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_149.png,"[0.7853981633974483, -1.4660765716752369, 1.5707963267948966, 0.027988719888823788, -2.26281230645691, 1.023755529455725]",20:09:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_150.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_150.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_150.png,"[0.7853981633974483, -1.4660765716752369, 1.308996938995747, -0.11027119760936488, -2.200278090094006, 0.00625427502562715]",20:10:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_151.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_151.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_151.png,"[0.7853981633974483, -1.2566370614359172, -2.0, 0.576390336030491, -2.298417330148797, 1.5310970985041126]",20:10:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_152.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_152.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_152.png,"[0.7853981633974483, -1.2566370614359172, -2.0943951023931953, -0.43651220272558566, -2.1111821849390715, 0.02783288547566901]",20:10:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_153.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_153.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_153.png,"[0.7853981633974483, -1.2566370614359172, -1.832595714594046, -2.956525596525409, -2.603783316869438, 2.6487595175032896]",20:10:06
