ruta_imagen1,ruta_imagen2,ruta_imagen3,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[0.0, -1.2566370614359172, -2.0943951023931953, 18.45485893977042, 3.9108447041103944, 109.15429026748392].png","capturas/raw1/img_[0.0, -1.2566370614359172, -2.0943951023931953, 18.45485893977042, 3.9108447041103944, 109.15429026748392].png","capturas/raw2/img_[0.0, -1.2566370614359172, -2.0943951023931953, 18.45485893977042, 3.9108447041103944, 109.15429026748392].png",0,-1.25663706143592,-2.0943951023932,18.4548589397704,3.91084470411039,109.154290267484
"capturas/raw/img_[0.0, -1.2566370614359172, -1.832595714594046, 63.603620532896954, 175.5396824617458, 118.63324892525924].png","capturas/raw1/img_[0.0, -1.2566370614359172, -1.832595714594046, 63.603620532896954, 175.5396824617458, 118.63324892525924].png","capturas/raw2/img_[0.0, -1.2566370614359172, -1.832595714594046, 63.603620532896954, 175.5396824617458, 118.63324892525924].png",0,-1.25663706143592,-1.83259571459405,63.603620532897,175.539682461746,118.633248925259
"capturas/raw/img_[0.0, -1.2566370614359172, -1.5707963267948966, 6.239201811700736, 5.739141697123722, 134.24175787831695].png","capturas/raw1/img_[0.0, -1.2566370614359172, -1.5707963267948966, 6.239201811700736, 5.739141697123722, 134.24175787831695].png","capturas/raw2/img_[0.0, -1.2566370614359172, -1.5707963267948966, 6.239201811700736, 5.739141697123722, 134.24175787831695].png",0,-1.25663706143592,-1.5707963267949,6.23920181170074,5.73914169712372,134.241757878317
"capturas/raw/img_[0.0, -1.2566370614359172, -1.308996938995747, 36.28521441519898, 71.46758125682896, 64.62074666569625].png","capturas/raw1/img_[0.0, -1.2566370614359172, -1.308996938995747, 36.28521441519898, 71.46758125682896, 64.62074666569625].png","capturas/raw2/img_[0.0, -1.2566370614359172, -1.308996938995747, 36.28521441519898, 71.46758125682896, 64.62074666569625].png",0,-1.25663706143592,-1.30899693899575,36.285214415199,71.467581256829,64.6207466656963
"capturas/raw/img_[0.0, -1.2566370614359172, 2.0, 0.4608325279965375, 117.10920181392348, 141.44043269525326].png","capturas/raw1/img_[0.0, -1.2566370614359172, 2.0, 0.4608325279965375, 117.10920181392348, 141.44043269525326].png","capturas/raw2/img_[0.0, -1.2566370614359172, 2.0, 0.4608325279965375, 117.10920181392348, 141.44043269525326].png",0,-1.25663706143592,2,0.460832527996538,117.109201813923,141.440432695253
"capturas/raw/img_[0.0, -1.2566370614359172, 2.0943951023931953, 125.03183215693377, 41.24440493539685, 87.78015774449213].png","capturas/raw1/img_[0.0, -1.2566370614359172, 2.0943951023931953, 125.03183215693377, 41.24440493539685, 87.78015774449213].png","capturas/raw2/img_[0.0, -1.2566370614359172, 2.0943951023931953, 125.03183215693377, 41.24440493539685, 87.78015774449213].png",0,-1.25663706143592,2.0943951023932,125.031832156934,41.2444049353969,87.7801577444921
"capturas/raw/img_[0.0, -1.2566370614359172, 1.832595714594046, 7.584126890684324, 82.39329266092248, 16.30595762230098].png","capturas/raw1/img_[0.0, -1.2566370614359172, 1.832595714594046, 7.584126890684324, 82.39329266092248, 16.30595762230098].png","capturas/raw2/img_[0.0, -1.2566370614359172, 1.832595714594046, 7.584126890684324, 82.39329266092248, 16.30595762230098].png",0,-1.25663706143592,1.83259571459405,7.58412689068432,82.3932926609225,16.305957622301
"capturas/raw/img_[0.0, -1.2566370614359172, 1.5707963267948966, 176.04275624293808, 103.88778332664548, 157.89122983010162].png","capturas/raw1/img_[0.0, -1.2566370614359172, 1.5707963267948966, 176.04275624293808, 103.88778332664548, 157.89122983010162].png","capturas/raw2/img_[0.0, -1.2566370614359172, 1.5707963267948966, 176.04275624293808, 103.88778332664548, 157.89122983010162].png",0,-1.25663706143592,1.5707963267949,176.042756242938,103.887783326645,157.891229830102
"capturas/raw/img_[0.0, -1.2566370614359172, 1.308996938995747, 74.35426345849243, 167.25430874495777, 15.107221421794389].png","capturas/raw1/img_[0.0, -1.2566370614359172, 1.308996938995747, 74.35426345849243, 167.25430874495777, 15.107221421794389].png","capturas/raw2/img_[0.0, -1.2566370614359172, 1.308996938995747, 74.35426345849243, 167.25430874495777, 15.107221421794389].png",0,-1.25663706143592,1.30899693899575,74.3542634584924,167.254308744958,15.1072214217944
"capturas/raw/img_[0.0, -1.0471975511965979, -2.0, 111.41540849175253, 62.62563733536724, 53.64239971011235].png","capturas/raw1/img_[0.0, -1.0471975511965979, -2.0, 111.41540849175253, 62.62563733536724, 53.64239971011235].png","capturas/raw2/img_[0.0, -1.0471975511965979, -2.0, 111.41540849175253, 62.62563733536724, 53.64239971011235].png",0,-1.0471975511966,-2,111.415408491753,62.6256373353672,53.6423997101124
"capturas/raw/img_[0.0, -1.0471975511965979, -2.0943951023931953, 20.492875728685384, 104.83617100978458, 110.30161236157895].png","capturas/raw1/img_[0.0, -1.0471975511965979, -2.0943951023931953, 20.492875728685384, 104.83617100978458, 110.30161236157895].png","capturas/raw2/img_[0.0, -1.0471975511965979, -2.0943951023931953, 20.492875728685384, 104.83617100978458, 110.30161236157895].png",0,-1.0471975511966,-2.0943951023932,20.4928757286854,104.836171009785,110.301612361579
"capturas/raw/img_[0.0, -1.0471975511965979, -1.832595714594046, 17.33547048546866, 137.70998577193274, 55.54632847061441].png","capturas/raw1/img_[0.0, -1.0471975511965979, -1.832595714594046, 17.33547048546866, 137.70998577193274, 55.54632847061441].png","capturas/raw2/img_[0.0, -1.0471975511965979, -1.832595714594046, 17.33547048546866, 137.70998577193274, 55.54632847061441].png",0,-1.0471975511966,-1.83259571459405,17.3354704854687,137.709985771933,55.5463284706144
"capturas/raw/img_[0.0, -1.0471975511965979, -1.5707963267948966, 152.944311442766, 109.42440703203111, 120.20357546412441].png","capturas/raw1/img_[0.0, -1.0471975511965979, -1.5707963267948966, 152.944311442766, 109.42440703203111, 120.20357546412441].png","capturas/raw2/img_[0.0, -1.0471975511965979, -1.5707963267948966, 152.944311442766, 109.42440703203111, 120.20357546412441].png",0,-1.0471975511966,-1.5707963267949,152.944311442766,109.424407032031,120.203575464124
"capturas/raw/img_[0.0, -1.0471975511965979, -1.308996938995747, 124.49961033445561, 167.39689225346626, 62.09129299093213].png","capturas/raw1/img_[0.0, -1.0471975511965979, -1.308996938995747, 124.49961033445561, 167.39689225346626, 62.09129299093213].png","capturas/raw2/img_[0.0, -1.0471975511965979, -1.308996938995747, 124.49961033445561, 167.39689225346626, 62.09129299093213].png",0,-1.0471975511966,-1.30899693899575,124.499610334456,167.396892253466,62.0912929909321
"capturas/raw/img_[0.0, -1.0471975511965979, 2.0, 36.747331573879265, 5.675112724886233, 172.36983094476108].png","capturas/raw1/img_[0.0, -1.0471975511965979, 2.0, 36.747331573879265, 5.675112724886233, 172.36983094476108].png","capturas/raw2/img_[0.0, -1.0471975511965979, 2.0, 36.747331573879265, 5.675112724886233, 172.36983094476108].png",0,-1.0471975511966,2,36.7473315738793,5.67511272488623,172.369830944761
"capturas/raw/img_[0.0, -1.0471975511965979, 2.0943951023931953, 162.09816125349565, 84.9088541524837, 153.52809327965784].png","capturas/raw1/img_[0.0, -1.0471975511965979, 2.0943951023931953, 162.09816125349565, 84.9088541524837, 153.52809327965784].png","capturas/raw2/img_[0.0, -1.0471975511965979, 2.0943951023931953, 162.09816125349565, 84.9088541524837, 153.52809327965784].png",0,-1.0471975511966,2.0943951023932,162.098161253496,84.9088541524837,153.528093279658
"capturas/raw/img_[0.0, -1.0471975511965979, 1.832595714594046, 0.5867416260853453, 51.17792311216171, 64.818635485953].png","capturas/raw1/img_[0.0, -1.0471975511965979, 1.832595714594046, 0.5867416260853453, 51.17792311216171, 64.818635485953].png","capturas/raw2/img_[0.0, -1.0471975511965979, 1.832595714594046, 0.5867416260853453, 51.17792311216171, 64.818635485953].png",0,-1.0471975511966,1.83259571459405,0.586741626085345,51.1779231121617,64.818635485953
"capturas/raw/img_[0.0, -1.0471975511965979, 1.5707963267948966, 105.10083282802775, 67.95871424902566, 8.064563164445888].png","capturas/raw1/img_[0.0, -1.0471975511965979, 1.5707963267948966, 105.10083282802775, 67.95871424902566, 8.064563164445888].png","capturas/raw2/img_[0.0, -1.0471975511965979, 1.5707963267948966, 105.10083282802775, 67.95871424902566, 8.064563164445888].png",0,-1.0471975511966,1.5707963267949,105.100832828028,67.9587142490257,8.06456316444589
"capturas/raw/img_[0.0, -1.0471975511965979, 1.308996938995747, 10.04905946853836, 31.887974255843744, 132.97404917460244].png","capturas/raw1/img_[0.0, -1.0471975511965979, 1.308996938995747, 10.04905946853836, 31.887974255843744, 132.97404917460244].png","capturas/raw2/img_[0.0, -1.0471975511965979, 1.308996938995747, 10.04905946853836, 31.887974255843744, 132.97404917460244].png",0,-1.0471975511966,1.30899693899575,10.0490594685384,31.8879742558437,132.974049174602
"capturas/raw/img_[0.0, -0.8377580409572782, -2.0, 134.14536121650175, 164.6061380816584, 59.07955081651878].png","capturas/raw1/img_[0.0, -0.8377580409572782, -2.0, 134.14536121650175, 164.6061380816584, 59.07955081651878].png","capturas/raw2/img_[0.0, -0.8377580409572782, -2.0, 134.14536121650175, 164.6061380816584, 59.07955081651878].png",0,-0.837758040957278,-2,134.145361216502,164.606138081658,59.0795508165188
"capturas/raw/img_[0.0, -0.8377580409572782, -2.0943951023931953, 174.6062012873784, 149.69646846675684, 121.81128369527426].png","capturas/raw1/img_[0.0, -0.8377580409572782, -2.0943951023931953, 174.6062012873784, 149.69646846675684, 121.81128369527426].png","capturas/raw2/img_[0.0, -0.8377580409572782, -2.0943951023931953, 174.6062012873784, 149.69646846675684, 121.81128369527426].png",0,-0.837758040957278,-2.0943951023932,174.606201287378,149.696468466757,121.811283695274
"capturas/raw/img_[0.0, -0.8377580409572782, -1.832595714594046, 6.018840173724129, 79.22427120510564, 166.16685946240634].png","capturas/raw1/img_[0.0, -0.8377580409572782, -1.832595714594046, 6.018840173724129, 79.22427120510564, 166.16685946240634].png","capturas/raw2/img_[0.0, -0.8377580409572782, -1.832595714594046, 6.018840173724129, 79.22427120510564, 166.16685946240634].png",0,-0.837758040957278,-1.83259571459405,6.01884017372413,79.2242712051056,166.166859462406
"capturas/raw/img_[0.0, -0.8377580409572782, -1.5707963267948966, 125.1441861709099, 26.1459823702086, 83.46943355253839].png","capturas/raw1/img_[0.0, -0.8377580409572782, -1.5707963267948966, 125.1441861709099, 26.1459823702086, 83.46943355253839].png","capturas/raw2/img_[0.0, -0.8377580409572782, -1.5707963267948966, 125.1441861709099, 26.1459823702086, 83.46943355253839].png",0,-0.837758040957278,-1.5707963267949,125.14418617091,26.1459823702086,83.4694335525384
"capturas/raw/img_[0.0, -0.8377580409572782, -1.308996938995747, 134.95268943358965, 115.07218152149044, 173.54125713579643].png","capturas/raw1/img_[0.0, -0.8377580409572782, -1.308996938995747, 134.95268943358965, 115.07218152149044, 173.54125713579643].png","capturas/raw2/img_[0.0, -0.8377580409572782, -1.308996938995747, 134.95268943358965, 115.07218152149044, 173.54125713579643].png",0,-0.837758040957278,-1.30899693899575,134.95268943359,115.07218152149,173.541257135796
"capturas/raw/img_[0.0, -0.8377580409572782, 2.0, 40.372602123952674, 87.44410209690446, 64.97975470355716].png","capturas/raw1/img_[0.0, -0.8377580409572782, 2.0, 40.372602123952674, 87.44410209690446, 64.97975470355716].png","capturas/raw2/img_[0.0, -0.8377580409572782, 2.0, 40.372602123952674, 87.44410209690446, 64.97975470355716].png",0,-0.837758040957278,2,40.3726021239527,87.4441020969045,64.9797547035572
"capturas/raw/img_[0.0, -0.8377580409572782, 2.0943951023931953, 3.1992498377587952, 20.463189123945927, 75.67580220327737].png","capturas/raw1/img_[0.0, -0.8377580409572782, 2.0943951023931953, 3.1992498377587952, 20.463189123945927, 75.67580220327737].png","capturas/raw2/img_[0.0, -0.8377580409572782, 2.0943951023931953, 3.1992498377587952, 20.463189123945927, 75.67580220327737].png",0,-0.837758040957278,2.0943951023932,3.1992498377588,20.4631891239459,75.6758022032774
"capturas/raw/img_[0.0, -0.8377580409572782, 1.832595714594046, 75.21056474403, 125.60031748443707, 107.92139418395634].png","capturas/raw1/img_[0.0, -0.8377580409572782, 1.832595714594046, 75.21056474403, 125.60031748443707, 107.92139418395634].png","capturas/raw2/img_[0.0, -0.8377580409572782, 1.832595714594046, 75.21056474403, 125.60031748443707, 107.92139418395634].png",0,-0.837758040957278,1.83259571459405,75.21056474403,125.600317484437,107.921394183956
"capturas/raw/img_[0.0, -0.8377580409572782, 1.5707963267948966, 38.12424240611068, 85.6382370599648, 7.889699488500225].png","capturas/raw1/img_[0.0, -0.8377580409572782, 1.5707963267948966, 38.12424240611068, 85.6382370599648, 7.889699488500225].png","capturas/raw2/img_[0.0, -0.8377580409572782, 1.5707963267948966, 38.12424240611068, 85.6382370599648, 7.889699488500225].png",0,-0.837758040957278,1.5707963267949,38.1242424061107,85.6382370599648,7.88969948850023
"capturas/raw/img_[0.0, -0.8377580409572782, 1.308996938995747, 39.17981051150295, 38.41395152958332, 136.2354193141765].png","capturas/raw1/img_[0.0, -0.8377580409572782, 1.308996938995747, 39.17981051150295, 38.41395152958332, 136.2354193141765].png","capturas/raw2/img_[0.0, -0.8377580409572782, 1.308996938995747, 39.17981051150295, 38.41395152958332, 136.2354193141765].png",0,-0.837758040957278,1.30899693899575,39.1798105115029,38.4139515295833,136.235419314177
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, -2.0, 10.928117262179015, 162.0427382560461, 9.897014601251277].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, -2.0, 10.928117262179015, 162.0427382560461, 9.897014601251277].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, -2.0, 10.928117262179015, 162.0427382560461, 9.897014601251277].png",0.785398163397448,-2.51327412287183,-2,10.928117262179,162.042738256046,9.89701460125128
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, -2.0943951023931953, 12.670211253748406, 18.764075772581254, 103.57280870678596].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, -2.0943951023931953, 12.670211253748406, 18.764075772581254, 103.57280870678596].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, -2.0943951023931953, 12.670211253748406, 18.764075772581254, 103.57280870678596].png",0.785398163397448,-2.51327412287183,-2.0943951023932,12.6702112537484,18.7640757725813,103.572808706786
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, -1.832595714594046, 83.16310530061558, 33.478106712342836, 74.59528270061409].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, -1.832595714594046, 83.16310530061558, 33.478106712342836, 74.59528270061409].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, -1.832595714594046, 83.16310530061558, 33.478106712342836, 74.59528270061409].png",0.785398163397448,-2.51327412287183,-1.83259571459405,83.1631053006156,33.4781067123428,74.5952827006141
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, -1.5707963267948966, 26.051175182741275, 90.13351070570732, 107.4456434895798].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, -1.5707963267948966, 26.051175182741275, 90.13351070570732, 107.4456434895798].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, -1.5707963267948966, 26.051175182741275, 90.13351070570732, 107.4456434895798].png",0.785398163397448,-2.51327412287183,-1.5707963267949,26.0511751827413,90.1335107057073,107.44564348958
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, -1.308996938995747, 63.67544940168019, 165.7819067351278, 73.88782072571911].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, -1.308996938995747, 63.67544940168019, 165.7819067351278, 73.88782072571911].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, -1.308996938995747, 63.67544940168019, 165.7819067351278, 73.88782072571911].png",0.785398163397448,-2.51327412287183,-1.30899693899575,63.6754494016802,165.781906735128,73.8878207257191
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, 2.0, 144.1724098297576, 46.75015945660975, 101.16927446677018].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, 2.0, 144.1724098297576, 46.75015945660975, 101.16927446677018].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, 2.0, 144.1724098297576, 46.75015945660975, 101.16927446677018].png",0.785398163397448,-2.51327412287183,2,144.172409829758,46.7501594566098,101.16927446677
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, 2.0943951023931953, 135.91198280795209, 58.85948250355949, 87.56304914878925].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, 2.0943951023931953, 135.91198280795209, 58.85948250355949, 87.56304914878925].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, 2.0943951023931953, 135.91198280795209, 58.85948250355949, 87.56304914878925].png",0.785398163397448,-2.51327412287183,2.0943951023932,135.911982807952,58.8594825035595,87.5630491487893
