ruta_imagen1,ruta_imagen2,ruta_imagen3,ruta_imagen1d,ruta_imagen2d,ruta_imagen3d,px,py,pz,qw,qx,qy,qz,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[0.0, -2.0943951023931957, 1.308996938995747, 157.47359695053936, 84.40030091339537, 60.59691739034792].png","capturas/raw1/img_[0.0, -2.0943951023931957, 1.308996938995747, 157.47359695053936, 84.40030091339537, 60.59691739034792].png","capturas/raw2/img_[0.0, -2.0943951023931957, 1.308996938995747, 157.47359695053936, 84.40030091339537, 60.59691739034792].png","capturas/deep/img_[0.0, -2.0943951023931957, 1.308996938995747, 157.47359695053936, 84.40030091339537, 60.59691739034792].png","capturas/deep1/img_[0.0, -2.0943951023931957, 1.308996938995747, 157.47359695053936, 84.40030091339537, 60.59691739034792].png","capturas/deep2/img_[0.0, -2.0943951023931957, 1.308996938995747, 157.47359695053936, 84.40030091339537, 60.59691739034792].png",0.829366744484323,-0.008030642479147,0.165954395979777,-0.185783538570066,0.813884248439179,-0.178800080686856,0.520679784594476,0,4.18879020478639,1.30899693899575,0.393964271049342,2.7188919200607,4.04824962573163
"capturas/raw/img_[0.0, -1.884955592153876, -2.0, 154.26609261414416, 131.92055465211678, 91.04672501512357].png","capturas/raw1/img_[0.0, -1.884955592153876, -2.0, 154.26609261414416, 131.92055465211678, 91.04672501512357].png","capturas/raw2/img_[0.0, -1.884955592153876, -2.0, 154.26609261414416, 131.92055465211678, 91.04672501512357].png","capturas/deep/img_[0.0, -1.884955592153876, -2.0, 154.26609261414416, 131.92055465211678, 91.04672501512357].png","capturas/deep1/img_[0.0, -1.884955592153876, -2.0, 154.26609261414416, 131.92055465211678, 91.04672501512357].png","capturas/deep2/img_[0.0, -1.884955592153876, -2.0, 154.26609261414416, 131.92055465211678, 91.04672501512357].png",0.821245152726534,0.054984591446204,0.154565533046397,-0.172509371487054,0.808771376735198,0.313475103333879,0.466757685006693,0,4.39822971502571,4.28318530717959,3.46964524183393,6.2568485085252,3.08213071460941
"capturas/raw/img_[0.0, -1.884955592153876, -2.0943951023931953, 141.90539484339726, 141.74144715825264, 5.828100301866883].png","capturas/raw1/img_[0.0, -1.884955592153876, -2.0943951023931953, 141.90539484339726, 141.74144715825264, 5.828100301866883].png","capturas/raw2/img_[0.0, -1.884955592153876, -2.0943951023931953, 141.90539484339726, 141.74144715825264, 5.828100301866883].png","capturas/deep/img_[0.0, -1.884955592153876, -2.0943951023931953, 141.90539484339726, 141.74144715825264, 5.828100301866883].png","capturas/deep1/img_[0.0, -1.884955592153876, -2.0943951023931953, 141.90539484339726, 141.74144715825264, 5.828100301866883].png","capturas/deep2/img_[0.0, -1.884955592153876, -2.0943951023931953, 141.90539484339726, 141.74144715825264, 5.828100301866883].png",0.836305810183193,0.06462397690372,0.157207251597032,0.682614429849072,-0.491427435103527,-0.050979244694576,-0.538458663965736,0,4.39822971502571,4.18879020478639,3.67531808544611,3.51137040030205,5.82810030186689
"capturas/raw/img_[0.0, -1.884955592153876, -1.832595714594046, 96.374769599023, 144.93404137654028, 113.24829012925828].png","capturas/raw1/img_[0.0, -1.884955592153876, -1.832595714594046, 96.374769599023, 144.93404137654028, 113.24829012925828].png","capturas/raw2/img_[0.0, -1.884955592153876, -1.832595714594046, 96.374769599023, 144.93404137654028, 113.24829012925828].png","capturas/deep/img_[0.0, -1.884955592153876, -1.832595714594046, 96.374769599023, 144.93404137654028, 113.24829012925828].png","capturas/deep1/img_[0.0, -1.884955592153876, -1.832595714594046, 96.374769599023, 144.93404137654028, 113.24829012925828].png","capturas/deep2/img_[0.0, -1.884955592153876, -1.832595714594046, 96.374769599023, 144.93404137654028, 113.24829012925828].png",0.90787469134166,0.067361826026059,0.115935468382841,0.168254732851439,0.871000002746259,0.455801963382422,-0.072759262405798,0,4.39822971502571,4.45058959258554,2.12698999132924,0.42077931140944,0.150954600025464
"capturas/raw/img_[0.0, -1.884955592153876, -1.5707963267948966, 36.851023724694144, 33.26241905350362, 177.96647948011994].png","capturas/raw1/img_[0.0, -1.884955592153876, -1.5707963267948966, 36.851023724694144, 33.26241905350362, 177.96647948011994].png","capturas/raw2/img_[0.0, -1.884955592153876, -1.5707963267948966, 36.851023724694144, 33.26241905350362, 177.96647948011994].png","capturas/deep/img_[0.0, -1.884955592153876, -1.5707963267948966, 36.851023724694144, 33.26241905350362, 177.96647948011994].png","capturas/deep1/img_[0.0, -1.884955592153876, -1.5707963267948966, 36.851023724694144, 33.26241905350362, 177.96647948011994].png","capturas/deep2/img_[0.0, -1.884955592153876, -1.5707963267948966, 36.851023724694144, 33.26241905350362, 177.96647948011994].png",0.92184523763494,-0.068816568114832,0.007745174859212,0.375906557178873,0.713889127654825,-0.590731053206556,-0.009664184581889,0,4.39822971502571,4.71238898038469,5.4350971887962,1.8464925176056,2.03729087909161
"capturas/raw/img_[0.0, -1.884955592153876, -1.308996938995747, 20.00609670499078, 70.58494919578521, 44.33115830204766].png","capturas/raw1/img_[0.0, -1.884955592153876, -1.308996938995747, 20.00609670499078, 70.58494919578521, 44.33115830204766].png","capturas/raw2/img_[0.0, -1.884955592153876, -1.308996938995747, 20.00609670499078, 70.58494919578521, 44.33115830204766].png","capturas/deep/img_[0.0, -1.884955592153876, -1.308996938995747, 20.00609670499078, 70.58494919578521, 44.33115830204766].png","capturas/deep1/img_[0.0, -1.884955592153876, -1.308996938995747, 20.00609670499078, 70.58494919578521, 44.33115830204766].png","capturas/deep2/img_[0.0, -1.884955592153876, -1.308996938995747, 20.00609670499078, 70.58494919578521, 44.33115830204766].png",0.873969102238478,-0.027357251802658,-0.028159997757893,-0.399754681199825,0.690354932548707,0.103259999856391,-0.594090594433336,0,4.39822971502571,4.97418836818384,1.15654078345206,1.46991081680968,0.348861151790594
"capturas/raw/img_[0.0, -1.884955592153876, 2.0, 163.31578765583865, 123.0301192348489, 115.68814884987835].png","capturas/raw1/img_[0.0, -1.884955592153876, 2.0, 163.31578765583865, 123.0301192348489, 115.68814884987835].png","capturas/raw2/img_[0.0, -1.884955592153876, 2.0, 163.31578765583865, 123.0301192348489, 115.68814884987835].png","capturas/deep/img_[0.0, -1.884955592153876, 2.0, 163.31578765583865, 123.0301192348489, 115.68814884987835].png","capturas/deep1/img_[0.0, -1.884955592153876, 2.0, 163.31578765583865, 123.0301192348489, 115.68814884987835].png","capturas/deep2/img_[0.0, -1.884955592153876, 2.0, 163.31578765583865, 123.0301192348489, 115.68814884987835].png",0.805527063896868,0.044860070168023,0.178136913728104,0.005151938075318,0.787093110488228,0.349587642753321,0.508179469272629,0,4.39822971502571,2,6.23615497634933,3.64959839843679,2.59081332064546
"capturas/raw/img_[0.0, -1.884955592153876, 2.0943951023931953, 135.71953941985538, 88.89352204208635, 165.592053779474].png","capturas/raw1/img_[0.0, -1.884955592153876, 2.0943951023931953, 135.71953941985538, 88.89352204208635, 165.592053779474].png","capturas/raw2/img_[0.0, -1.884955592153876, 2.0943951023931953, 135.71953941985538, 88.89352204208635, 165.592053779474].png","capturas/deep/img_[0.0, -1.884955592153876, 2.0943951023931953, 135.71953941985538, 88.89352204208635, 165.592053779474].png","capturas/deep1/img_[0.0, -1.884955592153876, 2.0943951023931953, 135.71953941985538, 88.89352204208635, 165.592053779474].png","capturas/deep2/img_[0.0, -1.884955592153876, 2.0943951023931953, 135.71953941985538, 88.89352204208635, 165.592053779474].png",0.86354900114527,-0.001589252762031,0.163303551376652,0.567232365067842,0.72522916649311,0.232074416549038,0.313738051996686,0,4.39822971502571,2.0943951023932,3.7726479690837,0.928927741572032,2.22923579280478
"capturas/raw/img_[0.0, -1.884955592153876, 1.832595714594046, 147.00054338489656, 143.1622264460194, 74.29613164755052].png","capturas/raw1/img_[0.0, -1.884955592153876, 1.832595714594046, 147.00054338489656, 143.1622264460194, 74.29613164755052].png","capturas/raw2/img_[0.0, -1.884955592153876, 1.832595714594046, 147.00054338489656, 143.1622264460194, 74.29613164755052].png","capturas/deep/img_[0.0, -1.884955592153876, 1.832595714594046, 147.00054338489656, 143.1622264460194, 74.29613164755052].png","capturas/deep1/img_[0.0, -1.884955592153876, 1.832595714594046, 147.00054338489656, 143.1622264460194, 74.29613164755052].png","capturas/deep2/img_[0.0, -1.884955592153876, 1.832595714594046, 147.00054338489656, 143.1622264460194, 74.29613164755052].png",0.818512888890173,0.065867675592561,0.186773173227877,-0.31872827988478,0.749605980687898,0.331400337863245,0.476106052663429,0,4.39822971502571,1.83259571459405,2.48728131976652,4.93214968806805,5.18109326857506
"capturas/raw/img_[0.0, -1.884955592153876, 1.5707963267948966, 105.29882802659128, 133.2326962836365, 5.872179107493856].png","capturas/raw1/img_[0.0, -1.884955592153876, 1.5707963267948966, 105.29882802659128, 133.2326962836365, 5.872179107493856].png","capturas/raw2/img_[0.0, -1.884955592153876, 1.5707963267948966, 105.29882802659128, 133.2326962836365, 5.872179107493856].png","capturas/deep/img_[0.0, -1.884955592153876, 1.5707963267948966, 105.29882802659128, 133.2326962836365, 5.872179107493856].png","capturas/deep1/img_[0.0, -1.884955592153876, 1.5707963267948966, 105.29882802659128, 133.2326962836365, 5.872179107493856].png","capturas/deep2/img_[0.0, -1.884955592153876, 1.5707963267948966, 105.29882802659128, 133.2326962836365, 5.872179107493856].png",0.895727473623518,0.056372453754361,0.145017004681493,0.653185796184798,-0.652111662819051,-0.18994232250057,-0.334694799781672,0,4.39822971502571,1.5707963267949,4.76786311171762,1.28580483286566,5.87217910749388
"capturas/raw/img_[0.0, -1.884955592153876, 1.308996938995747, 20.67039800748381, 120.92200333028593, 27.460165453097222].png","capturas/raw1/img_[0.0, -1.884955592153876, 1.308996938995747, 20.67039800748381, 120.92200333028593, 27.460165453097222].png","capturas/raw2/img_[0.0, -1.884955592153876, 1.308996938995747, 20.67039800748381, 120.92200333028593, 27.460165453097222].png","capturas/deep/img_[0.0, -1.884955592153876, 1.308996938995747, 20.67039800748381, 120.92200333028593, 27.460165453097222].png","capturas/deep1/img_[0.0, -1.884955592153876, 1.308996938995747, 20.67039800748381, 120.92200333028593, 27.460165453097222].png","capturas/deep2/img_[0.0, -1.884955592153876, 1.308996938995747, 20.67039800748381, 120.92200333028593, 27.460165453097222].png",0.885719988055402,0.042291561682082,-0.004408115730657,-0.279507757187592,0.754482327847276,0.473371299014047,-0.358540714435434,0,4.39822971502571,1.30899693899575,1.82084208594507,1.54148249387382,2.32742422437888
"capturas/raw/img_[0.0, -1.6755160819145565, -2.0, 3.0596163981265767, 87.0210469553727, 113.30363283126889].png","capturas/raw1/img_[0.0, -1.6755160819145565, -2.0, 3.0596163981265767, 87.0210469553727, 113.30363283126889].png","capturas/raw2/img_[0.0, -1.6755160819145565, -2.0, 3.0596163981265767, 87.0210469553727, 113.30363283126889].png","capturas/deep/img_[0.0, -1.6755160819145565, -2.0, 3.0596163981265767, 87.0210469553727, 113.30363283126889].png","capturas/deep1/img_[0.0, -1.6755160819145565, -2.0, 3.0596163981265767, 87.0210469553727, 113.30363283126889].png","capturas/deep2/img_[0.0, -1.6755160819145565, -2.0, 3.0596163981265767, 87.0210469553727, 113.30363283126889].png",0.842203708354848,-0.004277058368296,-0.043347491120609,-0.123894506092918,-0.692302519843992,0.161431212002551,0.692320255495272,0,4.60766922526503,4.28318530717959,3.0596163981266,5.33963796203804,0.206297302036461
"capturas/raw/img_[0.0, -1.6755160819145565, -2.0943951023931953, 55.75982450234534, 135.78335054208083, 63.064833740471634].png","capturas/raw1/img_[0.0, -1.6755160819145565, -2.0943951023931953, 55.75982450234534, 135.78335054208083, 63.064833740471634].png","capturas/raw2/img_[0.0, -1.6755160819145565, -2.0943951023931953, 55.75982450234534, 135.78335054208083, 63.064833740471634].png","capturas/deep/img_[0.0, -1.6755160819145565, -2.0943951023931953, 55.75982450234534, 135.78335054208083, 63.064833740471634].png","capturas/deep1/img_[0.0, -1.6755160819145565, -2.0943951023931953, 55.75982450234534, 135.78335054208083, 63.064833740471634].png","capturas/deep2/img_[0.0, -1.6755160819145565, -2.0943951023931953, 55.75982450234534, 135.78335054208083, 63.064833740471634].png",0.922665930278194,0.058985067549844,0.033435303109659,-0.079665681593921,0.876575411166746,0.427542193455142,-0.206098521415348,0,4.60766922526503,4.18879020478639,5.49434204490863,3.83645909130965,0.232980668675751
"capturas/raw/img_[0.0, -1.6755160819145565, -1.832595714594046, 46.89927910717472, 28.05936507065989, 25.61179601651466].png","capturas/raw1/img_[0.0, -1.6755160819145565, -1.832595714594046, 46.89927910717472, 28.05936507065989, 25.61179601651466].png","capturas/raw2/img_[0.0, -1.6755160819145565, -1.832595714594046, 46.89927910717472, 28.05936507065989, 25.61179601651466].png","capturas/deep/img_[0.0, -1.6755160819145565, -1.832595714594046, 46.89927910717472, 28.05936507065989, 25.61179601651466].png","capturas/deep1/img_[0.0, -1.6755160819145565, -1.832595714594046, 46.89927910717472, 28.05936507065989, 25.61179601651466].png","capturas/deep2/img_[0.0, -1.6755160819145565, -1.832595714594046, 46.89927910717472, 28.05936507065989, 25.61179601651466].png",0.932540860788339,-0.072626514954609,0.032338987874761,0.591842005024448,-0.557938095936565,0.219216331610046,0.538862062263392,0,4.60766922526503,4.45058959258554,2.9169819569176,2.92662384194153,0.479054787796368
"capturas/raw/img_[0.0, -1.6755160819145565, -1.5707963267948966, 40.923291430819646, 86.54046416613356, 85.74052566927453].png","capturas/raw1/img_[0.0, -1.6755160819145565, -1.5707963267948966, 40.923291430819646, 86.54046416613356, 85.74052566927453].png","capturas/raw2/img_[0.0, -1.6755160819145565, -1.5707963267948966, 40.923291430819646, 86.54046416613356, 85.74052566927453].png","capturas/deep/img_[0.0, -1.6755160819145565, -1.5707963267948966, 40.923291430819646, 86.54046416613356, 85.74052566927453].png","capturas/deep1/img_[0.0, -1.6755160819145565, -1.5707963267948966, 40.923291430819646, 86.54046416613356, 85.74052566927453].png","capturas/deep2/img_[0.0, -1.6755160819145565, -1.5707963267948966, 40.923291430819646, 86.54046416613356, 85.74052566927453].png",0.895659443042723,-0.004966278996643,-0.003890085948129,-0.046639769963711,0.896031450075706,-0.010696945085432,-0.441404517080193,0,4.60766922526503,4.71238898038469,3.22417958774211,4.85905517279895,4.0591166759399
"capturas/raw/img_[0.0, -1.6755160819145565, -1.308996938995747, 118.04363842906328, 171.76814120840555, 84.57327268330458].png","capturas/raw1/img_[0.0, -1.6755160819145565, -1.308996938995747, 118.04363842906328, 171.76814120840555, 84.57327268330458].png","capturas/raw2/img_[0.0, -1.6755160819145565, -1.308996938995747, 118.04363842906328, 171.76814120840555, 84.57327268330458].png","capturas/deep/img_[0.0, -1.6755160819145565, -1.308996938995747, 118.04363842906328, 171.76814120840555, 84.57327268330458].png","capturas/deep1/img_[0.0, -1.6755160819145565, -1.308996938995747, 118.04363842906328, 171.76814120840555, 84.57327268330458].png","capturas/deep2/img_[0.0, -1.6755160819145565, -1.308996938995747, 118.04363842906328, 171.76814120840555, 84.57327268330458].png",0.861037131491289,0.081452044203426,0.184600168415969,-0.176774768958406,0.730480436344134,0.63046166822277,0.194080133140791,0,4.60766922526503,4.97418836818384,4.94630289983048,2.12213791455713,2.89186368996999
"capturas/raw/img_[0.0, -1.6755160819145565, 2.0, 87.2274580756008, 168.17729375592342, 108.43075426083534].png","capturas/raw1/img_[0.0, -1.6755160819145565, 2.0, 87.2274580756008, 168.17729375592342, 108.43075426083534].png","capturas/raw2/img_[0.0, -1.6755160819145565, 2.0, 87.2274580756008, 168.17729375592342, 108.43075426083534].png","capturas/deep/img_[0.0, -1.6755160819145565, 2.0, 87.2274580756008, 168.17729375592342, 108.43075426083534].png","capturas/deep1/img_[0.0, -1.6755160819145565, 2.0, 87.2274580756008, 168.17729375592342, 108.43075426083534].png","capturas/deep2/img_[0.0, -1.6755160819145565, 2.0, 87.2274580756008, 168.17729375592342, 108.43075426083534].png",0.915567578981836,0.080554110051728,0.167114777787748,0.137567649878574,0.763821725494045,0.619586777681307,-0.11731895964711,0,4.60766922526503,2,5.5460490822662,4.8144757692537,1.61660403878205
"capturas/raw/img_[0.0, -1.6755160819145565, 2.0943951023931953, 19.543270543750435, 55.596595934577195, 8.407371807253325].png","capturas/raw1/img_[0.0, -1.6755160819145565, 2.0943951023931953, 19.543270543750435, 55.596595934577195, 8.407371807253325].png","capturas/raw2/img_[0.0, -1.6755160819145565, 2.0943951023931953, 19.543270543750435, 55.596595934577195, 8.407371807253325].png","capturas/deep/img_[0.0, -1.6755160819145565, 2.0943951023931953, 19.543270543750435, 55.596595934577195, 8.407371807253325].png","capturas/deep1/img_[0.0, -1.6755160819145565, 2.0943951023931953, 19.543270543750435, 55.596595934577195, 8.407371807253325].png","capturas/deep2/img_[0.0, -1.6755160819145565, 2.0943951023931953, 19.543270543750435, 55.596595934577195, 8.407371807253325].png",0.888139049298494,-0.046500818791197,0.004718079274726,0.639627281157682,-0.481370744992778,-0.174812314220293,0.573236253093674,0,4.60766922526503,2.0943951023932,0.693714622211687,5.33111347714047,2.12418650007376
